Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical Density,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
196,36.842,31.129,6.480705854920578e+19,0.10308317226996644,0.060592788451733215,nan,0,9.25
197,36.74,31.27,6.204910364168786e+19,0.10440325525692543,0.06055568352950286,nan,0,9.25
198,36.802,31.19,6.366070783882859e+19,0.10419469961288762,0.06069668223397821,nan,0,9.25
199,36.974,31.456,6.259171462227574e+19,0.10297080196398706,0.060525999591718574,nan,0,9.25
200,36.831,31.453,6.100369771389716e+19,0.10524166063741296,0.060570525498395,nan,0,9.25
201,37.038,31.32,6.486177512842309e+19,0.10411896453245248,0.060681840265086065,nan,0,9.25
202,36.757,31.503,5.959666156412259e+19,0.10392986758273183,0.0606224723895175,nan,0,9.25
203,36.773,31.366,6.1333510768285204e+19,0.10310191257283395,0.060570525498395,nan,0,9.25
204,36.916,31.349,6.314862050020683e+19,0.10457420215088191,0.060659577311747856,nan,0,9.25
205,36.825,31.215,6.36377632767108e+19,0.10438427841571031,0.06058536746728714,nan,0,9.25
206,36.804,31.268,6.2797796844028854e+19,0.10453618977915165,0.06071894518731642,nan,0,9.25
207,36.796,31.314,6.218478413288472e+19,0.1040811176380696,0.06058536746728714,nan,0,9.25
208,36.684,31.324,6.080078527470054e+19,0.10485973587496528,0.06069668223397821,nan,0,9.25
209,36.819,31.277,6.28657666482671e+19,0.10330828089922718,0.060629893373963566,nan,0,9.25
210,36.788,31.24,6.2934203941054956e+19,0.10297080196398706,0.06071894518731642,nan,0,9.25
211,36.788,31.298,6.22756926010053e+19,0.10325195769792427,0.06074120814065463,nan,0,9.25
212,36.711,31.341,6.091405243250409e+19,0.1040811176380696,0.06067441928064,nan,0,9.25
213,36.813,31.215,6.350163971889964e+19,0.10383544793342055,0.06060763042062536,nan,0,9.25
214,36.824,31.346,6.213908937916041e+19,0.10444121928983174,0.06067441928064,nan,0,9.25
215,36.893,31.379,6.254711838529066e+19,0.10447919712755467,0.06070410321842428,nan,0,9.25
216,36.628,31.279,6.067644842563501e+19,0.10434633508062077,0.060615051405071424,nan,0,9.25
217,36.719,31.225,6.232180148344938e+19,0.1045932135198307,0.06066699829619392,nan,0,9.25
218,36.79,31.215,6.324073623309491e+19,0.10360919060777819,0.060570525498395,nan,0,9.25
219,36.74,31.348,6.116353811470562e+19,0.10349624689257723,0.060629893373963566,nan,0,9.25
220,36.79,31.274,6.257086554752634e+19,0.10389208942445594,0.060629893373963566,nan,0,9.25
221,36.79,31.143,6.4058223456503366e+19,0.10391097678675261,0.060615051405071424,nan,0,9.25
222,36.748,31.437,6.024385907048781e+19,0.10430840553780625,0.06051115762282643,nan,0,9.25
223,36.671,31.335,6.05284354818085e+19,0.10432736858549252,0.06070410321842428,nan,0,9.25
224,36.644,31.106,6.28221295701306e+19,0.10342101949029797,0.0606224723895175,nan,0,9.25
225,36.757,31.118,6.3967732139535925e+19,0.10508872408795546,0.060615051405071424,nan,0,9.25
226,36.815,31.188,6.383088361659765e+19,0.10440325525692543,0.06070410321842428,nan,0,9.25
227,36.614,31.436,5.873521983630473e+19,0.10381657429961398,0.060644735342855714,nan,0,9.25
228,36.666,31.379,5.997218260845692e+19,0.10366570867706756,0.0606224723895175,nan,0,9.25
229,36.783,31.262,6.262770455681135e+19,0.10415682518905703,0.060644735342855714,nan,0,9.25
230,36.855,31.379,6.211607186758277e+19,0.10512693737708652,0.0606224723895175,nan,0,9.25
231,36.713,31.12,6.344589644470323e+19,0.1051460492321313,0.060615051405071424,nan,0,9.25
232,36.645,31.295,6.0687635121790435e+19,0.10325195769792427,0.060615051405071424,nan,0,9.25
233,36.628,31.305,6.0381263575980294e+19,0.10391097678675261,0.060659577311747856,nan,0,9.25
234,36.612,31.386,5.928017257893219e+19,0.10383544793342055,0.06065215632730178,nan,0,9.25
235,36.704,31.287,6.144772788226917e+19,0.10468832222054353,0.0605185786072725,nan,0,9.25
236,36.754,31.305,6.181054015132753e+19,0.10328950308585338,0.06060763042062536,nan,0,9.25
237,36.657,31.262,6.119841805542418e+19,0.1037788373230665,0.060592788451733215,nan,0,9.25
238,36.722,31.29,6.161785049694034e+19,0.10293337242284678,0.06056310451394893,nan,0,9.25
239,36.637,31.059,6.327636429855891e+19,0.10527992953868161,0.060644735342855714,nan,0,9.25
240,36.848,31.145,6.469345318936403e+19,0.10411896453245248,0.06069668223397821,nan,0,9.25
241,36.709,31.328,6.103895789494481e+19,0.10375997397907859,0.0606224723895175,nan,0,9.25
242,36.556,31.272,5.9939187883108655e+19,0.10383544793342055,0.060592788451733215,nan,0,9.25
243,36.573,30.974,6.35154614154227e+19,0.10343982121307616,0.06042952679391965,nan,0,9.25
244,36.662,31.32,6.059664266107665e+19,0.10298952183817042,0.06057794648284107,nan,0,9.25
245,36.488,31.309,5.874776669139592e+19,0.10370340451677856,0.060615051405071424,nan,0,9.25
246,36.637,31.19,6.178900135390224e+19,0.10392986758273183,0.06057794648284107,nan,0,9.25
247,36.611,31.102,6.249319896889108e+19,0.10383544793342055,0.06054826254505679,nan,0,9.25
248,36.556,31.007,6.294792105804542e+19,0.10487879915334168,0.060570525498395,nan,0,9.25
249,36.548,31.176,6.093836364062514e+19,0.10461222834500619,0.06060763042062536,nan,0,9.25
