Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical Density,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
234,68.125,44.051,2.7256407400604654e+20,0.038717045506799656,0.021217044980880017,nan,200,3
235,68.254,44.077,2.737292551846691e+20,0.03891461292225649,0.02130609679423287,nan,200,3
236,68.192,44.026,2.7360663091279593e+20,0.03879454137166525,0.02122446596532609,nan,200,3
237,68.291,44.091,2.739891319670299e+20,0.039091864164193725,0.021268991872002516,nan,200,3
238,68.197,44.203,2.7165265414802244e+20,0.03882276012820419,0.021209623996433946,nan,200,3
239,68.218,44.286,2.7094762821708635e+20,0.03894291901762542,0.02115767710531145,nan,200,3
240,68.22,44.147,2.725491606704236e+20,0.03869593715102263,0.021194782027541804,nan,200,3
241,68.325,44.11,2.741582449628776e+20,0.03906344980638248,0.021194782027541804,nan,200,3
242,68.139,43.955,2.738130984366948e+20,0.038618638257666114,0.021328359747571086,nan,200,3
243,68.206,44.102,2.7290182087236102e+20,0.03942728509701143,0.0212986758097868,nan,200,3
244,68.265,44.137,2.7317223320939158e+20,0.0389641621002367,0.021276412856448587,nan,200,3
245,68.161,44.125,2.7213107625955125e+20,0.03906344980638248,0.021239307934218233,nan,200,3
246,68.165,44.052,2.7300559166890417e+20,0.03961407194274051,0.021217044980880017,nan,200,3
247,68.229,44.043,2.738324307368172e+20,0.03888632740148893,0.0212986758097868,nan,200,3
248,68.317,44.128,2.7386320078256062e+20,0.039120299190321096,0.021172519074203592,nan,200,3
249,68.275,44.03,2.7450091537914148e+20,0.039013774368168316,0.0212986758097868,nan,200,3
250,68.321,44.187,2.7323829023080887e+20,0.038752251690544005,0.0212986758097868,nan,200,3
251,68.292,44.047,2.745002743558167e+20,0.03911318849531263,0.021283833840894658,nan,200,3
252,68.323,44.091,2.74351431645664e+20,0.03897833059267019,0.02122446596532609,nan,200,3
253,68.286,44.1,2.7383028756734522e+20,0.03882981802394929,0.02129125482534073,nan,200,3
254,68.148,43.949,2.73983155651123e+20,0.038731124140516944,0.021246728918664304,nan,200,3
255,68.239,44.108,2.732072857782564e+20,0.039141639032542516,0.021231886949772162,nan,200,3
256,68.244,44.018,2.7428625036006038e+20,0.038985416770796956,0.0212986758097868,nan,200,3
257,68.161,43.943,2.741985015441394e+20,0.03890046759098247,0.021231886949772162,nan,200,3
258,68.252,44.062,2.7387700381180894e+20,0.039506202574259505,0.02116509808975752,nan,200,3
259,68.239,43.875,2.7585410843516083e+20,0.039013774368168316,0.021179940058649663,nan,200,3
260,68.349,44.063,2.7496386941611485e+20,0.03911318849531263,0.021202203011987875,nan,200,3
261,68.334,43.912,2.7650938811275254e+20,0.03900668303562734,0.021254149903110375,nan,200,3
262,68.255,43.843,2.7639879185296382e+20,0.039141639032542516,0.021194782027541804,nan,200,3
263,68.199,43.986,2.741402702477888e+20,0.03943445289411829,0.021172519074203592,nan,200,3
264,68.187,43.816,2.7593560571424417e+20,0.03916299051549459,0.021202203011987875,nan,200,3
265,68.184,43.948,2.744021105649271e+20,0.03892168751664543,0.02131351777867894,nan,200,3
266,68.255,44.087,2.7362698254035095e+20,0.038879259234325746,0.021268991872002516,nan,200,3
267,68.21,43.863,2.7566208640240317e+20,0.03906344980638248,0.021217044980880017,nan,200,3
268,68.235,43.941,2.7505905644047873e+20,0.03921998476190741,0.02114283513641931,nan,200,3
269,68.206,44.043,2.73572026126425e+20,0.03918435364552727,0.021231886949772162,nan,200,3
270,68.314,44.079,2.7438584926937016e+20,0.03921285594756676,0.021254149903110375,nan,200,3
271,68.261,43.917,2.7562607131161746e+20,0.03921285594756676,0.021172519074203592,nan,200,3
272,68.183,43.825,2.7578807399535352e+20,0.03866781057718025,0.021209623996433946,nan,200,3
273,68.191,43.705,2.7724191173775986e+20,0.03886512675399871,0.02122446596532609,nan,200,3
274,68.225,44.083,2.733327639878885e+20,0.03917723130767086,0.02131351777867894,nan,200,3
275,68.253,43.875,2.7601261925104042e+20,0.03919860220595338,0.021276412856448587,nan,200,3
276,68.314,43.938,2.759875823807286e+20,0.03873816537703314,0.021254149903110375,nan,200,3
277,68.259,43.775,2.7721659098206493e+20,0.03880864818511273,0.021209623996433946,nan,200,3
278,68.309,43.767,2.778735941033344e+20,0.03892168751664543,0.02116509808975752,nan,200,3
279,68.141,44.087,2.7233628922648147e+20,0.03931277737044872,0.021202203011987875,nan,200,3
280,68.223,43.892,2.754798312114939e+20,0.03907765440268778,0.02114283513641931,nan,200,3
281,68.103,44.019,2.7267849195110282e+20,0.038893396853629976,0.021194782027541804,nan,200,3
282,68.361,44.177,2.7380475145038856e+20,0.03902086698989855,0.02116509808975752,nan,200,3
283,68.158,43.73,2.7658425494551508e+20,0.03897833059267019,0.021209623996433946,nan,200,3
